snapshot_date,product_id,warehouse,stock,reorder_level,safety_stock,lead_time_days,units_sold_this_month
2023-03-01,PRD00383,WH-DEL,548,188,75,9,144
2023-03-01,PRD00337,WH-HYD,201,173,69,3,142
2023-03-01,PRD00291,WH-CHN,530,80,32,7,16
2023-03-01,PRD00175,WH-MUM,131,52,20,8,50
2023-03-01,PRD00749,WH-MUM,361,149,59,21,274
2023-03-01,PRD00521,WH-HYD,732,120,48,29,297
2023-03-01,PRD00663,WH-BLR,213,58,23,16,216
2023-03-01,PRD00006,WH-BLR,420,157,62,14,17
2023-03-01,PRD00536,WH-CHN,361,140,56,8,194
2023-03-01,PRD00514,WH-BLR,594,58,23,23,198
2023-03-01,PRD00334,WH-BLR,255,167,66,26,102
2023-03-01,PRD00200,WH-MUM,787,171,68,24,132
2023-03-01,PRD00715,WH-HYD,241,184,73,29,218
2023-03-01,PRD00364,WH-CHN,271,78,31,15,201
2023-03-01,PRD00785,WH-HYD,8,194,77,13,206
2023-03-01,PRD00238,WH-MUM,458,73,29,22,223
2023-03-01,PRD00327,WH-HYD,670,104,41,4,178
2023-03-01,PRD00544,WH-DEL,422,102,40,4,269
2023-03-01,PRD00442,WH-DEL,282,137,54,12,116
2023-03-01,PRD00609,WH-BLR,673,148,59,28,247
2023-03-01,PRD00800,WH-BLR,234,180,72,9,188
2023-03-01,PRD00651,WH-DEL,220,104,41,21,209
2023-03-01,PRD00554,WH-MUM,63,197,78,11,53
2023-03-01,PRD00015,WH-DEL,66,86,34,3,247
2023-03-01,PRD00228,WH-HYD,371,144,57,17,201
2023-03-01,PRD00186,WH-MUM,582,128,51,27,59
2023-03-01,PRD00274,WH-DEL,397,112,44,7,159
2023-03-01,PRD00099,WH-HYD,28,168,67,20,99
2023-03-01,PRD00512,WH-CHN,381,177,70,7,198
2023-03-01,PRD00795,WH-DEL,259,63,25,27,140
2023-03-01,PRD00164,WH-HYD,270,79,31,4,90
2023-03-01,PRD00176,WH-BLR,218,138,55,15,50
2023-03-01,PRD00227,WH-CHN,671,103,41,20,33
2023-03-01,PRD00393,WH-MUM,786,190,76,15,256
2023-03-01,PRD00424,WH-BLR,522,55,22,18,239
2023-03-01,PRD00065,WH-DEL,16,79,31,17,107
2023-03-01,PRD00712,WH-BLR,271,70,28,16,83
2023-03-01,PRD00427,WH-MUM,405,164,65,7,127
2023-03-01,PRD00407,WH-CHN,170,50,20,10,97
2023-03-01,PRD00572,WH-BLR,585,55,22,29,112
2023-03-01,PRD00152,WH-CHN,320,75,30,27,88
2023-03-01,PRD00319,WH-KOL,145,175,70,8,193
2023-03-01,PRD00111,WH-BLR,239,102,40,24,49
2023-03-01,PRD00328,WH-KOL,183,138,55,14,79
2023-03-01,PRD00372,WH-CHN,618,100,40,20,248
2023-03-01,PRD00698,WH-MUM,602,138,55,5,179
2023-03-01,PRD00011,WH-HYD,62,186,74,28,241
2023-03-01,PRD00045,WH-HYD,526,156,62,18,201
2023-03-01,PRD00605,WH-DEL,242,72,28,3,134
2023-03-01,PRD00194,WH-DEL,319,143,57,14,276
2023-03-01,PRD00004,WH-MUM,529,122,48,18,147
2023-03-01,PRD00314,WH-CHN,677,182,72,21,148
2023-03-01,PRD00162,WH-HYD,712,156,62,29,219
2023-03-01,PRD00344,WH-MUM,58,120,48,7,285
2023-03-01,PRD00411,WH-HYD,71,159,63,18,68
2023-03-01,PRD00471,WH-MUM,242,120,48,20,44
2023-03-01,PRD00285,WH-HYD,6,77,30,19,256
2023-03-01,PRD00239,WH-KOL,504,149,59,17,246
2023-03-01,PRD00655,WH-DEL,738,98,39,9,50
2023-03-01,PRD00679,WH-DEL,441,174,69,4,32
2023-03-01,PRD00413,WH-BLR,548,183,73,3,137
2023-03-01,PRD00062,WH-MUM,186,58,23,25,240
2023-03-01,PRD00281,WH-HYD,139,104,41,16,260
2023-03-01,PRD00586,WH-CHN,561,151,60,28,138
2023-03-01,PRD00668,WH-KOL,221,64,25,12,196
2023-03-01,PRD00102,WH-DEL,407,133,53,22,41
2023-03-01,PRD00533,WH-MUM,302,149,59,15,25
2023-03-01,PRD00046,WH-BLR,741,185,74,25,48
2023-03-01,PRD00606,WH-BLR,580,112,44,7,203
2023-03-01,PRD00642,WH-BLR,330,124,49,10,197
2023-03-01,PRD00760,WH-CHN,7,78,31,3,191
2023-03-01,PRD00044,WH-HYD,754,121,48,9,98
2023-03-01,PRD00695,WH-KOL,39,117,46,29,139
2023-03-01,PRD00279,WH-KOL,508,87,34,11,109
2023-03-01,PRD00358,WH-MUM,172,54,21,26,52
2023-03-01,PRD00145,WH-MUM,4,184,73,28,235
2023-03-01,PRD00624,WH-HYD,346,120,48,14,141
2023-03-01,PRD00621,WH-KOL,737,153,61,5,70
2023-03-01,PRD00299,WH-MUM,57,158,63,11,108
2023-03-01,PRD00662,WH-KOL,642,199,79,8,276
2023-03-01,PRD00432,WH-HYD,476,158,63,3,36
2023-03-01,PRD00272,WH-MUM,116,193,77,23,111
2023-03-01,PRD00503,WH-HYD,116,99,39,5,14
2023-03-01,PRD00055,WH-MUM,75,63,25,8,37
2023-03-01,PRD00206,WH-HYD,297,175,70,5,235
2023-03-01,PRD00709,WH-MUM,177,142,56,24,296
2023-03-01,PRD00568,WH-MUM,339,146,58,3,196
2023-03-01,PRD00387,WH-BLR,598,66,26,4,101
2023-03-01,PRD00246,WH-CHN,780,151,60,8,258
2023-03-01,PRD00345,WH-DEL,82,99,39,22,278
2023-03-01,PRD00666,WH-CHN,619,162,64,3,32
2023-03-01,PRD00361,WH-DEL,718,182,72,16,170
2023-03-01,PRD00053,WH-HYD,75,180,72,3,108
2023-03-01,PRD00472,WH-CHN,772,81,32,7,124
2023-03-01,PRD00652,WH-DEL,571,164,65,27,58
2023-04-01,PRD00675,WH-HYD,203,125,50,15,101
2023-04-01,PRD00634,WH-KOL,199,137,54,21,189
2023-04-01,PRD00205,WH-BLR,215,169,67,28,77
2023-04-01,PRD00012,WH-DEL,714,192,76,11,96
2023-04-01,PRD00177,WH-DEL,620,109,43,27,91
2023-04-01,PRD00144,WH-KOL,508,98,39,14,49
2023-04-01,PRD00454,WH-BLR,332,66,26,10,11
2023-04-01,PRD00147,WH-MUM,458,174,69,3,200
2023-04-01,PRD00740,WH-MUM,620,162,64,15,210
2023-04-01,PRD00511,WH-BLR,461,121,48,8,262
2023-04-01,PRD00575,WH-DEL,510,105,42,26,206
2023-04-01,PRD00009,WH-HYD,722,125,50,17,213
2023-04-01,PRD00528,WH-HYD,559,188,75,28,97
2023-04-01,PRD00750,WH-KOL,595,98,39,24,10
2023-04-01,PRD00469,WH-MUM,100,58,23,16,106
2023-04-01,PRD00412,WH-KOL,203,165,66,9,8
2023-04-01,PRD00796,WH-CHN,139,161,64,5,71
2023-04-01,PRD00213,WH-CHN,502,85,34,18,106
2023-04-01,PRD00123,WH-HYD,95,97,38,13,35
2023-04-01,PRD00448,WH-MUM,173,63,25,28,154
2023-04-01,PRD00168,WH-CHN,44,125,50,23,142
2023-04-01,PRD00339,WH-MUM,196,176,70,22,126
2023-04-01,PRD00620,WH-CHN,748,60,24,9,24
2023-04-01,PRD00659,WH-HYD,589,89,35,18,91
2023-04-01,PRD00338,WH-HYD,784,83,33,11,258
2023-04-01,PRD00614,WH-DEL,777,63,25,6,166
2023-04-01,PRD00768,WH-HYD,507,186,74,23,257
2023-04-01,PRD00555,WH-DEL,338,158,63,16,135
2023-04-01,PRD00050,WH-DEL,431,166,66,8,181
2023-04-01,PRD00485,WH-MUM,384,197,78,11,209
2023-04-01,PRD00067,WH-BLR,758,198,79,29,251
2023-04-01,PRD00135,WH-KOL,560,122,48,3,80
2023-04-01,PRD00396,WH-DEL,88,153,61,13,230
2023-04-01,PRD00366,WH-KOL,739,183,73,18,119
2023-04-01,PRD00482,WH-CHN,499,129,51,21,204
2023-04-01,PRD00297,WH-BLR,438,127,50,3,230
2023-04-01,PRD00435,WH-MUM,458,126,50,28,145
2023-04-01,PRD00416,WH-BLR,607,68,27,12,85
2023-04-01,PRD00643,WH-MUM,569,134,53,4,166
2023-04-01,PRD00513,WH-CHN,684,172,68,26,32
2023-04-01,PRD00429,WH-CHN,230,94,37,14,60
2023-04-01,PRD00616,WH-MUM,350,181,72,3,173
2023-04-01,PRD00724,WH-KOL,453,115,46,20,106
2023-04-01,PRD00745,WH-DEL,782,73,29,7,47
2023-04-01,PRD00473,WH-CHN,776,154,61,25,184
2023-04-01,PRD00187,WH-CHN,717,105,42,6,243
2023-04-01,PRD00506,WH-KOL,781,61,24,12,36
2023-04-01,PRD00538,WH-CHN,214,78,31,15,92
2023-04-01,PRD00244,WH-KOL,271,51,20,12,255
2023-04-01,PRD00670,WH-BLR,265,72,28,27,130
2023-04-01,PRD00076,WH-BLR,529,182,72,9,82
2023-04-01,PRD00526,WH-KOL,601,58,23,10,280
2023-04-01,PRD00742,WH-MUM,28,181,72,12,5
2023-04-01,PRD00728,WH-MUM,523,86,34,27,180
2023-04-01,PRD00295,WH-KOL,469,70,28,29,156
2023-04-01,PRD00105,WH-HYD,231,112,44,8,204
2023-04-01,PRD00392,WH-KOL,341,95,38,29,184
2023-04-01,PRD00585,WH-KOL,42,153,61,5,125
2023-04-01,PRD00225,WH-DEL,359,128,51,25,283
2023-04-01,PRD00103,WH-BLR,59,68,27,28,239
2023-04-01,PRD00180,WH-KOL,336,125,50,9,289
2023-04-01,PRD00223,WH-KOL,244,149,59,6,46
2023-04-01,PRD00563,WH-BLR,209,188,75,15,276
2023-04-01,PRD00631,WH-DEL,214,168,67,11,137
2023-04-01,PRD00780,WH-BLR,417,123,49,23,295
2023-04-01,PRD00233,WH-HYD,665,132,52,8,89
2023-04-01,PRD00682,WH-CHN,161,126,50,18,231
2023-04-01,PRD00107,WH-BLR,572,167,66,8,73
2023-04-01,PRD00611,WH-DEL,503,163,65,19,237
2023-04-01,PRD00202,WH-DEL,615,123,49,27,94
2023-04-01,PRD00382,WH-CHN,551,56,22,5,264
2023-04-01,PRD00797,WH-BLR,475,147,58,11,274
2023-04-01,PRD00562,WH-BLR,671,193,77,14,239
2023-04-01,PRD00265,WH-KOL,153,178,71,19,157
2023-04-01,PRD00240,WH-MUM,352,70,28,7,155
2023-04-01,PRD00218,WH-KOL,222,129,51,19,171
2023-04-01,PRD00571,WH-BLR,631,126,50,21,147
2023-04-01,PRD00590,WH-MUM,638,142,56,22,190
2023-04-01,PRD00561,WH-KOL,8,62,24,11,244
2023-04-01,PRD00149,WH-MUM,733,101,40,19,67
2023-04-01,PRD00767,WH-KOL,116,50,20,15,72
2023-04-01,PRD00150,WH-BLR,715,128,51,15,295
2023-04-01,PRD00386,WH-HYD,601,159,63,8,225
2023-04-01,PRD00277,WH-DEL,128,95,38,15,189
2023-04-01,PRD00553,WH-HYD,701,141,56,22,73
2023-04-01,PRD00352,WH-CHN,298,63,25,29,231
2023-04-01,PRD00775,WH-HYD,438,85,34,5,45
2023-04-01,PRD00658,WH-KOL,615,107,42,9,102
2023-04-01,PRD00340,WH-BLR,373,94,37,5,166
2023-04-01,PRD00487,WH-BLR,721,50,20,4,217
2023-04-01,PRD00047,WH-CHN,116,184,73,16,107
2023-04-01,PRD00722,WH-BLR,354,52,20,11,191
2023-04-01,PRD00101,WH-KOL,715,193,77,6,13
2023-04-01,PRD00397,WH-CHN,521,169,67,26,146
2023-04-01,PRD00191,WH-KOL,531,178,71,27,201
2023-04-01,PRD00623,WH-HYD,6,169,67,22,260
2023-04-01,PRD00043,WH-HYD,296,108,43,26,182
2023-04-01,PRD00331,WH-BLR,214,74,29,20,220
2023-04-01,PRD00596,WH-HYD,168,85,34,4,231
2023-04-01,PRD00088,WH-DEL,199,106,42,23,126
2023-04-01,PRD00422,WH-MUM,566,52,20,24,155
2023-04-01,PRD00255,WH-DEL,91,72,28,18,272
2023-04-01,PRD00024,WH-MUM,742,122,48,11,192
2023-04-01,PRD00273,WH-BLR,759,171,68,6,296
2023-04-01,PRD00744,WH-KOL,507,61,24,13,159
2023-04-01,PRD00661,WH-CHN,389,128,51,28,245
2023-04-01,PRD00541,WH-KOL,412,111,44,22,273
2023-04-01,PRD00733,WH-CHN,262,66,26,21,238
2023-04-01,PRD00349,WH-KOL,366,183,73,13,262
2023-04-01,PRD00574,WH-BLR,291,98,39,28,292
2023-04-01,PRD00198,WH-HYD,456,165,66,25,225
2023-04-01,PRD00010,WH-BLR,154,148,59,22,95
2023-04-01,PRD00286,WH-BLR,291,196,78,25,248
2023-04-01,PRD00461,WH-MUM,378,51,20,12,50
2023-04-01,PRD00293,WH-BLR,303,102,40,13,187
2023-04-01,PRD00748,WH-KOL,290,63,25,17,65
2023-04-01,PRD00437,WH-CHN,512,140,56,8,282
2023-04-01,PRD00098,WH-CHN,144,143,57,9,292
2023-04-01,PRD00219,WH-CHN,514,106,42,21,32
2023-04-01,PRD00486,WH-BLR,104,196,78,7,144
2023-04-01,PRD00576,WH-DEL,53,69,27,21,15
2023-04-01,PRD00241,WH-MUM,545,164,65,15,219
2023-04-01,PRD00794,WH-DEL,180,176,70,25,297
2023-04-01,PRD00488,WH-BLR,329,158,63,18,73
2023-04-01,PRD00019,WH-MUM,497,180,72,21,59
2023-04-01,PRD00368,WH-CHN,309,108,43,27,57
2023-04-01,PRD00452,WH-BLR,145,135,54,8,122
2023-04-01,PRD00143,WH-BLR,106,89,35,22,166
2023-04-01,PRD00600,WH-DEL,680,128,51,21,153
2023-04-01,PRD00415,WH-BLR,108,144,57,25,267
2023-04-01,PRD00737,WH-DEL,507,66,26,11,255
2023-04-01,PRD00678,WH-BLR,127,177,70,28,160
2023-04-01,PRD00758,WH-DEL,682,64,25,23,74
2023-04-01,PRD00646,WH-HYD,271,173,69,9,194
2023-04-01,PRD00455,WH-BLR,118,72,28,22,57
2023-04-01,PRD00153,WH-BLR,525,185,74,12,24
2023-04-01,PRD00684,WH-CHN,173,88,35,23,39
2023-04-01,PRD00430,WH-BLR,585,89,35,16,224
2023-04-01,PRD00660,WH-HYD,216,114,45,26,95
2023-04-01,PRD00069,WH-DEL,720,183,73,7,115
2023-04-01,PRD00690,WH-DEL,540,177,70,5,233
2023-04-01,PRD00390,WH-CHN,101,182,72,17,143
2023-04-01,PRD00560,WH-BLR,564,81,32,20,57
2023-04-01,PRD00183,WH-KOL,23,184,73,16,88
2023-04-01,PRD00608,WH-MUM,521,82,32,4,199
2023-04-01,PRD00243,WH-BLR,683,96,38,5,217
2023-04-01,PRD00739,WH-CHN,81,108,43,20,293
2023-04-01,PRD00788,WH-MUM,261,105,42,15,233
2023-04-01,PRD00317,WH-KOL,716,149,59,6,35
2023-04-01,PRD00266,WH-MUM,658,121,48,14,11
2023-04-01,PRD00100,WH-HYD,207,52,20,17,229
2023-04-01,PRD00257,WH-DEL,67,149,59,25,188
2023-04-01,PRD00497,WH-CHN,276,167,66,13,266
2023-04-01,PRD00720,WH-HYD,583,194,77,14,142
2023-04-01,PRD00449,WH-HYD,474,148,59,20,59
2023-04-01,PRD00477,WH-BLR,576,85,34,22,43
2023-04-01,PRD00071,WH-DEL,399,142,56,28,175
2023-04-01,PRD00747,WH-KOL,660,96,38,13,263
2023-04-01,PRD00347,WH-MUM,581,98,39,10,51
2023-04-01,PRD00082,WH-DEL,201,61,24,22,145
2023-04-01,PRD00132,WH-CHN,574,190,76,3,242
2023-04-01,PRD00172,WH-KOL,583,133,53,10,197
2023-04-01,PRD00579,WH-KOL,173,194,77,17,58
2023-04-01,PRD00489,WH-CHN,260,177,70,10,140
2023-04-01,PRD00793,WH-HYD,702,159,63,11,21
2023-04-01,PRD00762,WH-CHN,751,157,62,5,248
2023-04-01,PRD00439,WH-CHN,77,146,58,24,33
2023-04-01,PRD00126,WH-MUM,349,140,56,27,186
2023-04-01,PRD00628,WH-HYD,577,110,44,10,221
2023-04-01,PRD00014,WH-CHN,585,106,42,13,29
2023-04-01,PRD00669,WH-MUM,688,188,75,29,160
2023-04-01,PRD00142,WH-KOL,155,65,26,14,207
2023-04-01,PRD00770,WH-DEL,315,181,72,11,81
2023-04-01,PRD00534,WH-MUM,232,161,64,6,285
2023-04-01,PRD00527,WH-BLR,256,162,64,9,6
2023-04-01,PRD00305,WH-BLR,73,127,50,19,243
2023-04-01,PRD00481,WH-KOL,102,114,45,3,22
2023-04-01,PRD00665,WH-BLR,474,195,78,10,120
2023-04-01,PRD00083,WH-CHN,705,168,67,24,85
2023-04-01,PRD00425,WH-DEL,755,50,20,20,156
2023-04-01,PRD00081,WH-CHN,492,180,72,8,261
2023-04-01,PRD00084,WH-KOL,244,125,50,5,20
2023-04-01,PRD00369,WH-MUM,768,173,69,5,287
2023-04-01,PRD00650,WH-KOL,621,173,69,7,234
2023-04-01,PRD00610,WH-MUM,743,152,60,24,226
2023-04-01,PRD00325,WH-BLR,86,199,79,4,264
2023-04-01,PRD00161,WH-MUM,355,82,32,12,114
2023-04-01,PRD00013,WH-CHN,128,186,74,16,38
2023-04-01,PRD00195,WH-CHN,670,73,29,16,133
2023-04-01,PRD00288,WH-HYD,769,133,53,7,25
2023-04-01,PRD00710,WH-HYD,793,196,78,3,229
2023-04-01,PRD00192,WH-BLR,291,120,48,28,62
2023-04-01,PRD00283,WH-BLR,62,87,34,17,160
2023-04-01,PRD00095,WH-DEL,458,54,21,18,271
2023-04-01,PRD00018,WH-KOL,270,50,20,11,75
2023-04-01,PRD00691,WH-KOL,742,78,31,10,91
2023-04-01,PRD00216,WH-MUM,556,54,21,13,287
2023-04-01,PRD00676,WH-KOL,686,69,27,11,32
2023-04-01,PRD00329,WH-MUM,126,183,73,16,268
2023-04-01,PRD00493,WH-HYD,677,177,70,6,208
2023-04-01,PRD00182,WH-BLR,553,128,51,4,5
2023-04-01,PRD00423,WH-HYD,553,114,45,6,289
2023-04-01,PRD00217,WH-MUM,452,122,48,4,145
2023-04-01,PRD00402,WH-MUM,681,190,76,3,109
2023-04-01,PRD00141,WH-HYD,30,193,77,3,22
2023-04-01,PRD00515,WH-DEL,390,148,59,28,93
2023-04-01,PRD00139,WH-KOL,360,176,70,29,211
2023-04-01,PRD00532,WH-MUM,190,53,21,22,247
2023-04-01,PRD00321,WH-BLR,788,136,54,18,201
2023-04-01,PRD00401,WH-DEL,90,76,30,5,79
2023-04-01,PRD00173,WH-BLR,238,98,39,10,244
2023-04-01,PRD00409,WH-DEL,23,62,24,4,78
2023-04-01,PRD00028,WH-HYD,47,194,77,16,171
2023-04-01,PRD00212,WH-CHN,305,179,71,3,192
2023-04-01,PRD00370,WH-DEL,16,100,40,24,50
2023-04-01,PRD00543,WH-DEL,110,167,66,23,139
2023-04-01,PRD00204,WH-DEL,371,143,57,15,296
2023-04-01,PRD00761,WH-BLR,294,179,71,8,250
2023-04-01,PRD00570,WH-CHN,194,133,53,24,47
2023-04-01,PRD00451,WH-CHN,715,170,68,14,191
2023-04-01,PRD00146,WH-MUM,67,93,37,27,95
2023-04-01,PRD00671,WH-HYD,228,53,21,6,33
2023-04-01,PRD00031,WH-HYD,545,126,50,19,133
2023-04-01,PRD00582,WH-BLR,157,94,37,9,62
2023-04-01,PRD00125,WH-HYD,670,161,64,7,266
2023-04-01,PRD00723,WH-HYD,10,103,41,16,5
2023-04-01,PRD00167,WH-DEL,183,180,72,13,264
2023-04-01,PRD00573,WH-MUM,101,114,45,12,14
2023-04-01,PRD00359,WH-MUM,390,57,22,29,296
2023-04-01,PRD00385,WH-HYD,665,134,53,7,25
2023-04-01,PRD00174,WH-KOL,484,190,76,3,113
2023-04-01,PRD00232,WH-CHN,614,138,55,23,194
2023-04-01,PRD00294,WH-HYD,331,195,78,19,172
2023-04-01,PRD00713,WH-HYD,35,156,62,28,71
2023-04-01,PRD00525,WH-BLR,393,53,21,3,205
2023-04-01,PRD00376,WH-DEL,392,172,68,9,194
2023-04-01,PRD00073,WH-CHN,679,146,58,19,174
2023-04-01,PRD00577,WH-MUM,635,73,29,4,155
2023-04-01,PRD00464,WH-BLR,209,52,20,12,213
2023-04-01,PRD00688,WH-HYD,148,61,24,13,143
2023-04-01,PRD00530,WH-CHN,138,96,38,16,24
2023-04-01,PRD00627,WH-DEL,88,64,25,11,63
2023-04-01,PRD00687,WH-HYD,100,180,72,17,21
2023-04-01,PRD00075,WH-DEL,730,183,73,12,246
2023-04-01,PRD00705,WH-KOL,156,159,63,11,62
2023-04-01,PRD00719,WH-BLR,568,131,52,8,102
2023-04-01,PRD00302,WH-MUM,259,76,30,6,213
2023-04-01,PRD00524,WH-KOL,7,175,70,3,62
2023-04-01,PRD00508,WH-DEL,591,195,78,22,71
2023-04-01,PRD00786,WH-CHN,443,188,75,18,156
2023-04-01,PRD00118,WH-MUM,2,88,35,12,8
2023-04-01,PRD00629,WH-MUM,406,173,69,4,253
2023-04-01,PRD00766,WH-DEL,727,184,73,23,111
2023-04-01,PRD00296,WH-HYD,510,103,41,17,171
2023-04-01,PRD00632,WH-MUM,285,72,28,18,254
2023-04-01,PRD00063,WH-BLR,484,87,34,10,286
2023-04-01,PRD00252,WH-BLR,345,123,49,10,31
2023-04-01,PRD00128,WH-DEL,114,160,64,11,227
2023-04-01,PRD00460,WH-CHN,775,115,46,8,186
2023-04-01,PRD00558,WH-KOL,709,114,45,15,14
2023-04-01,PRD00784,WH-HYD,298,131,52,17,12
2023-04-01,PRD00674,WH-CHN,536,51,20,4,287
2023-04-01,PRD00701,WH-MUM,454,104,41,3,87
2023-04-01,PRD00721,WH-HYD,312,80,32,24,299
2023-04-01,PRD00271,WH-BLR,303,176,70,27,53
2023-04-01,PRD00136,WH-KOL,298,149,59,17,164
2023-04-01,PRD00137,WH-MUM,164,123,49,24,74
2023-04-01,PRD00224,WH-KOL,586,53,21,28,51
2023-04-01,PRD00230,WH-HYD,760,104,41,24,134
2023-04-01,PRD00649,WH-CHN,642,128,51,23,65
2023-04-01,PRD00312,WH-HYD,364,96,38,24,188
2023-04-01,PRD00188,WH-HYD,686,111,44,27,136
2023-04-01,PRD00077,WH-BLR,46,161,64,6,86
2023-04-01,PRD00170,WH-DEL,379,162,64,28,284
2023-04-01,PRD00640,WH-CHN,504,82,32,23,48
2023-04-01,PRD00638,WH-HYD,169,110,44,29,276
2023-04-01,PRD00696,WH-BLR,303,129,51,20,157
2023-04-01,PRD00594,WH-MUM,405,106,42,17,237
2023-04-01,PRD00276,WH-MUM,621,181,72,16,277
2023-04-01,PRD00060,WH-MUM,545,76,30,6,265
2023-04-01,PRD00769,WH-CHN,90,109,43,22,280
2023-04-01,PRD00433,WH-DEL,97,184,73,12,16
2023-04-01,PRD00633,WH-BLR,746,95,38,29,290
2023-04-01,PRD00763,WH-CHN,442,57,22,19,263
2023-04-01,PRD00155,WH-CHN,521,173,69,29,110
2023-04-01,PRD00458,WH-HYD,197,66,26,8,155
2023-04-01,PRD00517,WH-BLR,492,106,42,12,67
2023-04-01,PRD00324,WH-BLR,5,119,47,29,90
2023-04-01,PRD00731,WH-MUM,48,53,21,8,208
2023-04-01,PRD00495,WH-HYD,560,55,22,16,96
2023-04-01,PRD00316,WH-HYD,728,86,34,4,231
2023-04-01,PRD00567,WH-BLR,538,169,67,24,193
2023-04-01,PRD00026,WH-KOL,491,95,38,6,207
2023-04-01,PRD00030,WH-HYD,763,130,52,25,46
2023-04-01,PRD00732,WH-DEL,239,155,62,28,236
2023-04-01,PRD00226,WH-MUM,211,73,29,9,237
2023-04-01,PRD00601,WH-MUM,108,143,57,4,258
2023-04-01,PRD00612,WH-HYD,215,87,34,7,200
2023-04-01,PRD00622,WH-DEL,736,96,38,17,247
2023-04-01,PRD00260,WH-CHN,208,85,34,8,221
2023-04-01,PRD00354,WH-MUM,279,143,57,18,119
2023-04-01,PRD00545,WH-HYD,57,174,69,14,180
2023-04-01,PRD00764,WH-MUM,768,168,67,22,193
2023-04-01,PRD00502,WH-HYD,53,65,26,10,75
2023-04-01,PRD00323,WH-HYD,586,170,68,19,44
2023-04-01,PRD00383,WH-HYD,206,195,78,6,26
2023-04-01,PRD00337,WH-KOL,336,126,50,3,182
2023-04-01,PRD00291,WH-BLR,168,148,59,20,172
2023-04-01,PRD00175,WH-MUM,420,118,47,8,148
2023-04-01,PRD00749,WH-BLR,567,90,36,15,69
2023-04-01,PRD00521,WH-KOL,740,95,38,17,112
2023-04-01,PRD00663,WH-KOL,224,81,32,22,168
2023-04-01,PRD00006,WH-HYD,73,76,30,20,266
2023-04-01,PRD00536,WH-KOL,590,188,75,24,157
2023-04-01,PRD00514,WH-DEL,38,96,38,29,65
2023-04-01,PRD00334,WH-BLR,441,56,22,7,214
2023-04-01,PRD00200,WH-HYD,318,79,31,10,135
2023-04-01,PRD00715,WH-CHN,98,191,76,14,113
2023-04-01,PRD00364,WH-DEL,662,158,63,20,233
2023-04-01,PRD00785,WH-DEL,418,83,33,29,196
2023-04-01,PRD00238,WH-BLR,2,162,64,23,47
2023-04-01,PRD00327,WH-HYD,549,133,53,18,150
2023-04-01,PRD00544,WH-BLR,606,157,62,23,188
2023-04-01,PRD00442,WH-HYD,715,109,43,12,86
2023-04-01,PRD00609,WH-DEL,529,149,59,4,174
2023-04-01,PRD00800,WH-KOL,352,80,32,14,123
2023-04-01,PRD00651,WH-DEL,53,62,24,6,40
2023-04-01,PRD00554,WH-DEL,206,53,21,22,241
2023-04-01,PRD00015,WH-BLR,99,117,46,24,275
2023-04-01,PRD00228,WH-MUM,229,161,64,14,208
2023-04-01,PRD00186,WH-CHN,491,140,56,13,80
2023-04-01,PRD00274,WH-DEL,503,130,52,29,132
2023-04-01,PRD00099,WH-KOL,514,199,79,4,270
2023-04-01,PRD00512,WH-CHN,299,162,64,25,88
2023-04-01,PRD00795,WH-MUM,32,135,54,10,13
2023-04-01,PRD00164,WH-BLR,318,157,62,3,165
2023-04-01,PRD00176,WH-MUM,626,166,66,4,159
2023-04-01,PRD00227,WH-HYD,596,121,48,24,230
2023-04-01,PRD00393,WH-HYD,731,177,70,10,81
2023-04-01,PRD00424,WH-MUM,151,181,72,6,207
2023-04-01,PRD00065,WH-CHN,364,138,55,11,204
2023-04-01,PRD00712,WH-CHN,128,190,76,22,207
2023-04-01,PRD00427,WH-KOL,22,73,29,23,224
2023-04-01,PRD00407,WH-BLR,364,85,34,7,103
2023-04-01,PRD00572,WH-HYD,387,88,35,19,38
2023-04-01,PRD00152,WH-CHN,568,79,31,17,7
2023-04-01,PRD00319,WH-MUM,373,87,34,19,281
2023-04-01,PRD00111,WH-CHN,483,177,70,18,207
2023-04-01,PRD00328,WH-MUM,599,199,79,23,274
2023-04-01,PRD00372,WH-CHN,242,174,69,21,283
2023-04-01,PRD00698,WH-CHN,701,159,63,20,297
2023-04-01,PRD00011,WH-CHN,438,75,30,3,69
2023-04-01,PRD00045,WH-DEL,111,70,28,11,229
2023-04-01,PRD00605,WH-MUM,200,113,45,12,201
2023-04-01,PRD00194,WH-MUM,566,113,45,12,257
2023-04-01,PRD00004,WH-HYD,134,52,20,23,44
2023-04-01,PRD00314,WH-DEL,368,128,51,4,48
2023-04-01,PRD00162,WH-MUM,305,50,20,29,146
2023-04-01,PRD00344,WH-DEL,326,184,73,14,62
2023-04-01,PRD00411,WH-HYD,561,130,52,15,60
2023-04-01,PRD00471,WH-HYD,486,87,34,5,262
2023-04-01,PRD00285,WH-BLR,87,177,70,20,243
2023-04-01,PRD00239,WH-DEL,317,55,22,25,14
2023-04-01,PRD00655,WH-CHN,164,188,75,13,32
2023-04-01,PRD00679,WH-DEL,394,141,56,21,62
2023-04-01,PRD00413,WH-HYD,473,172,68,24,270
2023-04-01,PRD00062,WH-KOL,55,175,70,24,98
2023-04-01,PRD00281,WH-KOL,465,116,46,21,195
2023-04-01,PRD00586,WH-CHN,119,180,72,4,274
2023-04-01,PRD00668,WH-HYD,590,182,72,3,169
