customer_id,gender,age,city,state,customer_segment,registration_date
CUST026567,Female,48,Lucknow,Uttar Pradesh,New,2021-07-10
CUST026568,Other,55,Lucknow,Uttar Pradesh,Regular,2022-03-13
CUST026569,Female,20,Noida,Uttar Pradesh,Regular,2023-06-09
CUST026570,Male,65,Bengaluru,Karnataka,Regular,2021-02-18
CUST026571,Male,52,Jaipur,Rajasthan,Regular,2021-01-27
CUST026572,Male,30,Bhubaneswar,Odisha,Regular,2019-07-11
CUST026573,Female,64,Indore,Madhya Pradesh,Regular,2021-03-13
CUST026574,Other,59,Noida,Uttar Pradesh,New,2022-09-30
CUST026575,Female,58,Lucknow,Uttar Pradesh,Regular,2018-10-13
CUST026576,Female,32,Visakhapatnam,Andhra Pradesh,New,2023-07-28
CUST026577,Male,43,Surat,Gujarat,Regular,2022-11-16
CUST026578,Female,29,Surat,Gujarat,Regular,2019-09-07
CUST026579,Female,42,Faridabad,Haryana,Regular,2021-07-13
CUST026580,Male,45,Kanpur,Uttar Pradesh,New,2018-11-19
CUST026581,Female,36,Vadodara,Gujarat,Regular,2022-01-11
CUST026582,Male,26,Pune,Maharashtra,Regular,2019-10-24
CUST026583,Female,52,Kanpur,Uttar Pradesh,New,2022-09-19
CUST026584,Female,62,Pune,Maharashtra,New,2019-03-03
CUST026585,Female,53,Hyderabad,Telangana,Occasional,2023-04-17
CUST026586,Female,49,Indore,Madhya Pradesh,Regular,2022-08-02
CUST026587,Male,20,Patna,Bihar,New,2022-12-12
CUST026588,Male,22,Pune,Maharashtra,Occasional,2022-09-24
CUST026589,Male,69,Surat,Gujarat,Occasional,2019-09-11
CUST026590,Male,58,Coimbatore,Tamil Nadu,Regular,2021-09-05
CUST026591,Female,35,Bhubaneswar,Odisha,Regular,2020-12-10
CUST026592,Male,59,New Delhi,Delhi,Regular,2019-04-23
CUST026593,Female,68,Kochi,Kerala,Regular,2021-11-01
CUST026594,Male,32,Bhubaneswar,Odisha,Regular,2019-03-26
CUST026595,Male,42,Cuttack,Odisha,Regular,2018-05-23
CUST026596,Male,35,Mangaluru,Karnataka,Regular,2020-01-17
CUST026597,Male,24,Udaipur,Rajasthan,Regular,2021-01-24
CUST026598,Male,39,Kolkata,West Bengal,Occasional,2024-05-29
CUST026599,Male,41,Chennai,Tamil Nadu,Premium,2024-03-01
CUST026600,Male,52,Delhi,Delhi,Regular,2020-11-07
CUST026601,Male,39,Lucknow,Uttar Pradesh,Premium,2022-06-01
CUST026602,Male,44,Delhi,Delhi,Occasional,2018-02-17
CUST026603,Male,19,Mumbai,Maharashtra,New,2023-11-28
CUST026604,Male,28,Cuttack,Odisha,Occasional,2023-07-16
CUST026605,Male,64,Cuttack,Odisha,Regular,2023-04-07
CUST026606,Female,43,Lucknow,Uttar Pradesh,Premium,2024-03-12
CUST026607,Male,24,Siliguri,West Bengal,Occasional,2020-05-19
CUST026608,Female,36,Pune,Maharashtra,New,2021-07-24
CUST026609,Male,54,Mumbai,Maharashtra,Occasional,2022-07-24
CUST026610,Other,36,Hyderabad,Telangana,Premium,2021-07-19
CUST026611,Male,27,Patna,Bihar,Regular,2020-10-24
CUST026612,Female,64,Ahmedabad,Gujarat,Regular,2021-10-29
CUST026613,Male,48,Gurugram,Haryana,New,2021-09-08
CUST026614,Female,18,Chandigarh,Chandigarh,Occasional,2021-12-19
CUST026615,Female,34,Surat,Gujarat,New,2020-07-21
CUST026616,Male,27,Madurai,Tamil Nadu,Occasional,2021-07-31
CUST026617,Male,53,Chennai,Tamil Nadu,Occasional,2023-11-27
CUST026618,Female,38,Surat,Gujarat,Regular,2019-07-13
CUST026619,Female,34,Cuttack,Odisha,Regular,2020-08-21
CUST026620,Female,59,Madurai,Tamil Nadu,Occasional,2024-11-14
CUST026621,Female,61,Mysuru,Karnataka,New,2019-06-09
CUST026622,Male,60,Delhi,Delhi,Premium,2023-12-17
CUST026623,Female,20,Mysuru,Karnataka,Regular,2019-09-23
CUST026624,Male,68,Bhopal,Madhya Pradesh,Regular,2022-02-05
CUST026625,Female,67,Nagpur,Maharashtra,Premium,2021-09-07
CUST026626,Female,39,Kochi,Kerala,Premium,2020-08-04
CUST026627,Male,47,Surat,Gujarat,Regular,2020-12-18
CUST026628,Female,67,Patna,Bihar,Regular,2019-01-06
CUST026629,Male,53,Chandigarh,Chandigarh,Occasional,2018-04-02
CUST026630,Male,22,Vijayawada,Andhra Pradesh,Premium,2018-10-27
CUST026631,Female,20,Lucknow,Uttar Pradesh,New,2018-01-17
CUST026632,Female,18,Cuttack,Odisha,New,2022-09-30
CUST026633,Male,34,Kolkata,West Bengal,Premium,2023-07-11
CUST026634,Female,66,Delhi,Delhi,New,2023-08-17
CUST026635,Male,71,Udaipur,Rajasthan,New,2022-03-12
CUST026636,Male,69,Mangaluru,Karnataka,Premium,2021-08-17
CUST026637,Female,39,Thiruvananthapuram,Kerala,Regular,2023-01-16
CUST026638,Male,44,Cuttack,Odisha,Regular,2019-08-13
CUST026639,Male,50,Visakhapatnam,Andhra Pradesh,New,2018-10-13
CUST026640,Male,38,Warangal,Telangana,Occasional,2019-09-14
CUST026641,Male,18,Visakhapatnam,Andhra Pradesh,Premium,2020-08-28
CUST026642,Male,21,Nagpur,Maharashtra,New,2021-10-10
CUST026643,Female,58,Nagpur,Maharashtra,Occasional,2023-09-12
CUST026644,Male,23,Ahmedabad,Gujarat,Regular,2019-06-13
CUST026645,Male,45,Nagpur,Maharashtra,Regular,2019-02-12
CUST026646,Male,29,Bhopal,Madhya Pradesh,New,2023-11-12
CUST026647,Male,62,Noida,Uttar Pradesh,Occasional,2024-10-19
CUST026648,Male,69,Udaipur,Rajasthan,Regular,2021-07-01
CUST026649,Male,40,Pune,Maharashtra,Regular,2019-04-11
CUST026650,Male,60,Hyderabad,Telangana,Regular,2024-06-26
CUST026651,Male,29,Cuttack,Odisha,New,2024-12-25
CUST026652,Male,59,Bengaluru,Karnataka,Premium,2022-11-22
CUST026653,Female,65,Vadodara,Gujarat,Occasional,2020-04-11
CUST026654,Male,66,Nagpur,Maharashtra,Regular,2020-06-14
CUST026655,Male,62,Mangaluru,Karnataka,Regular,2023-04-11
CUST026656,Female,50,Noida,Uttar Pradesh,Occasional,2023-06-06
CUST026657,Female,38,Udaipur,Rajasthan,Regular,2023-12-01
CUST026658,Female,58,Visakhapatnam,Andhra Pradesh,Occasional,2024-02-07
CUST026659,Female,57,Chennai,Tamil Nadu,Regular,2019-07-28
CUST026660,Female,44,Bhopal,Madhya Pradesh,Premium,2018-11-30
CUST026661,Female,67,Noida,Uttar Pradesh,Occasional,2022-01-06
CUST026662,Female,49,Kanpur,Uttar Pradesh,Regular,2018-02-14
CUST026663,Female,18,Ranchi,Jharkhand,Regular,2023-11-15
CUST026664,Male,49,Indore,Madhya Pradesh,Regular,2018-01-04
CUST026665,Male,20,Pune,Maharashtra,Occasional,2024-11-24
CUST026666,Female,50,Patna,Bihar,Regular,2020-07-12
CUST026667,Female,18,Kolkata,West Bengal,Premium,2018-07-05
CUST026668,Male,41,Noida,Uttar Pradesh,New,2024-11-04
CUST026669,Male,36,Chandigarh,Chandigarh,Premium,2021-06-03
CUST026670,Female,35,Noida,Uttar Pradesh,Premium,2024-08-22
CUST026671,Female,49,Coimbatore,Tamil Nadu,Occasional,2021-03-14
CUST026672,Female,61,Warangal,Telangana,Regular,2023-10-09
CUST026673,Female,23,Jaipur,Rajasthan,Regular,2018-09-10
CUST026674,Male,34,Ahmedabad,Gujarat,New,2019-11-10
CUST026675,Male,29,Lucknow,Uttar Pradesh,Regular,2022-09-27
CUST026676,Male,51,Thiruvananthapuram,Kerala,Regular,2020-12-30
CUST026677,Female,53,Surat,Gujarat,Regular,2024-07-22
CUST026678,Male,56,New Delhi,Delhi,Regular,2020-08-28
CUST026679,Male,19,Vadodara,Gujarat,Occasional,2018-05-28
CUST026680,Male,37,Bhopal,Madhya Pradesh,Regular,2019-11-03
CUST026681,Male,37,Cuttack,Odisha,New,2020-11-24
CUST026682,Male,64,Faridabad,Haryana,Regular,2023-02-03
CUST026683,Female,56,Patna,Bihar,Regular,2022-10-27
CUST026684,Female,68,Nagpur,Maharashtra,Regular,2024-10-11
CUST026685,Female,49,Indore,Madhya Pradesh,Regular,2021-05-16
CUST026686,Male,20,Bengaluru,Karnataka,New,2020-07-29
CUST026687,Female,43,Vijayawada,Andhra Pradesh,Regular,2019-02-04
CUST026688,Female,58,Coimbatore,Tamil Nadu,Regular,2021-06-28
CUST026689,Male,29,Jaipur,Rajasthan,Occasional,2021-11-15
CUST026690,Male,67,Nagpur,Maharashtra,Premium,2020-07-09
CUST026691,Female,20,Coimbatore,Tamil Nadu,Occasional,2024-02-02
CUST026692,Female,45,Bhubaneswar,Odisha,Occasional,2023-06-09
CUST026693,Male,26,Udaipur,Rajasthan,Regular,2021-04-13
CUST026694,Male,43,Siliguri,West Bengal,Regular,2022-11-30
CUST026695,Male,23,Kolkata,West Bengal,New,2022-10-13
CUST026696,Male,22,Mysuru,Karnataka,Regular,2023-05-17
CUST026697,Male,26,Warangal,Telangana,Premium,2018-09-11
CUST026698,Male,63,Bengaluru,Karnataka,Premium,2018-05-22
CUST026699,Male,51,Faridabad,Haryana,Occasional,2022-10-07
CUST026700,Female,45,Nagpur,Maharashtra,Premium,2018-08-25
CUST026701,Female,43,Bhubaneswar,Odisha,Regular,2023-05-27
CUST026702,Male,71,Madurai,Tamil Nadu,Regular,2024-03-31
CUST026703,Male,52,New Delhi,Delhi,Occasional,2020-08-10
CUST026704,Male,18,Warangal,Telangana,Regular,2021-05-13
CUST026705,Female,21,Bhubaneswar,Odisha,Occasional,2019-07-30
CUST026706,Female,30,Udaipur,Rajasthan,Occasional,2023-06-14
CUST026707,Female,57,Mangaluru,Karnataka,Regular,2018-03-10
CUST026708,Female,70,Patna,Bihar,Regular,2019-05-29
CUST026709,Female,38,Bhubaneswar,Odisha,Occasional,2024-03-07
CUST026710,Other,35,Siliguri,West Bengal,Occasional,2022-08-15
CUST026711,Male,37,Madurai,Tamil Nadu,Occasional,2020-08-03
CUST026712,Other,21,Chandigarh,Chandigarh,Occasional,2019-07-15
CUST026713,Female,49,Madurai,Tamil Nadu,Occasional,2018-05-27
CUST026714,Female,44,Surat,Gujarat,Occasional,2023-03-15
CUST026715,Female,42,Cuttack,Odisha,New,2021-11-01
CUST026716,Female,24,Nagpur,Maharashtra,Regular,2020-12-27
CUST026717,Female,62,Bhopal,Madhya Pradesh,Occasional,2018-09-18
CUST026718,Male,47,Bengaluru,Karnataka,New,2024-04-19
CUST026719,Female,40,Mangaluru,Karnataka,Premium,2023-08-14
CUST026720,Female,46,Kochi,Kerala,Regular,2022-07-14
CUST026721,Male,38,Pune,Maharashtra,Premium,2022-12-30
CUST026722,Male,50,New Delhi,Delhi,Regular,2022-10-21
CUST026723,Male,35,Ahmedabad,Gujarat,New,2024-08-08
CUST026724,Female,44,Nagpur,Maharashtra,Occasional,2023-09-01
CUST026725,Female,31,Jaipur,Rajasthan,Occasional,2023-11-11
CUST026726,Male,57,Hyderabad,Telangana,Regular,2018-03-10
CUST026727,Female,71,Indore,Madhya Pradesh,Regular,2019-06-04
CUST026728,Female,48,Visakhapatnam,Andhra Pradesh,Regular,2024-11-10
CUST026729,Male,59,Patna,Bihar,Regular,2018-10-23
CUST026730,Male,25,Coimbatore,Tamil Nadu,New,2022-05-11
CUST026731,Female,20,Delhi,Delhi,Regular,2023-08-04
CUST026732,Female,52,Mysuru,Karnataka,Premium,2018-05-16
CUST026733,Male,55,New Delhi,Delhi,Occasional,2018-01-10
CUST026734,Female,28,Indore,Madhya Pradesh,Regular,2021-09-02
CUST026735,Female,53,Vadodara,Gujarat,Regular,2022-10-13
CUST026736,Male,69,Pune,Maharashtra,Occasional,2018-08-19
CUST026737,Female,65,Kanpur,Uttar Pradesh,New,2020-07-15
CUST026738,Male,60,Visakhapatnam,Andhra Pradesh,Regular,2023-11-07
CUST026739,Female,69,Bengaluru,Karnataka,Premium,2023-09-01
CUST026740,Male,51,Bengaluru,Karnataka,Occasional,2020-08-08
CUST026741,Female,40,Madurai,Tamil Nadu,Regular,2024-05-19
CUST026742,Male,22,Warangal,Telangana,Regular,2022-11-13
CUST026743,Male,47,Thiruvananthapuram,Kerala,Regular,2020-06-19
CUST026744,Male,54,Bhubaneswar,Odisha,Regular,2021-05-23
CUST026745,Male,33,Mysuru,Karnataka,Occasional,2021-06-08
CUST026746,Female,31,Mysuru,Karnataka,Premium,2024-10-04
CUST026747,Male,24,Indore,Madhya Pradesh,Regular,2019-08-08
CUST026748,Female,70,Faridabad,Haryana,New,2021-09-06
CUST026749,Female,50,Vadodara,Gujarat,Occasional,2019-10-01
CUST026750,Female,19,Udaipur,Rajasthan,Regular,2024-04-18
CUST026751,Male,63,New Delhi,Delhi,New,2019-09-07
CUST026752,Female,22,Pune,Maharashtra,Occasional,2021-09-10
CUST026753,Female,62,Kanpur,Uttar Pradesh,Regular,2024-11-19
CUST026754,Male,62,Delhi,Delhi,Occasional,2024-04-20
CUST026755,Male,56,Patna,Bihar,Occasional,2021-06-17
CUST026756,Female,32,Indore,Madhya Pradesh,Regular,2021-04-04
CUST026757,Female,59,Warangal,Telangana,Premium,2022-04-12
CUST026758,Female,19,Chandigarh,Chandigarh,Premium,2022-07-15
CUST026759,Male,41,Patna,Bihar,Occasional,2024-05-22
CUST026760,Female,46,Bengaluru,Karnataka,Regular,2019-05-13
CUST026761,Male,46,Visakhapatnam,Andhra Pradesh,Regular,2018-02-05
CUST026762,Male,38,Noida,Uttar Pradesh,Premium,2019-10-03
CUST026763,Female,42,Surat,Gujarat,Occasional,2018-09-15
CUST026764,Male,39,Kolkata,West Bengal,New,2020-04-04
CUST026765,Male,36,Lucknow,Uttar Pradesh,Regular,2024-03-19
CUST026766,Female,30,Bhopal,Madhya Pradesh,New,2018-06-24
CUST026767,Male,55,Mysuru,Karnataka,Regular,2022-01-20
CUST026768,Female,50,Delhi,Delhi,Regular,2021-09-24
CUST026769,Female,50,Gurugram,Haryana,New,2022-06-09
CUST026770,Male,29,Surat,Gujarat,Regular,2019-08-24
CUST026771,Female,63,Bhopal,Madhya Pradesh,Regular,2020-05-07
CUST026772,Female,40,Chandigarh,Chandigarh,Regular,2022-10-26
CUST026773,Male,46,Faridabad,Haryana,New,2018-01-02
CUST026774,Male,46,Ahmedabad,Gujarat,Regular,2024-02-15
CUST026775,Female,60,Udaipur,Rajasthan,Regular,2020-03-21
CUST026776,Female,18,Thiruvananthapuram,Kerala,New,2018-03-08
CUST026777,Female,41,Chennai,Tamil Nadu,Premium,2022-07-05
CUST026778,Female,22,Hyderabad,Telangana,Regular,2024-11-25
CUST026779,Male,52,Udaipur,Rajasthan,Regular,2020-05-30
CUST026780,Female,62,New Delhi,Delhi,Occasional,2024-07-26
CUST026781,Female,22,Bhubaneswar,Odisha,Premium,2018-04-05
CUST026782,Male,30,Udaipur,Rajasthan,Occasional,2023-11-20
CUST026783,Female,49,Visakhapatnam,Andhra Pradesh,Regular,2018-04-30
CUST026784,Male,59,Coimbatore,Tamil Nadu,Occasional,2019-03-28
CUST026785,Female,44,Vadodara,Gujarat,New,2019-02-07
CUST026786,Female,41,Udaipur,Rajasthan,Regular,2024-11-14
CUST026787,Male,20,Noida,Uttar Pradesh,Occasional,2018-09-21
CUST026788,Male,18,Bengaluru,Karnataka,Regular,2022-09-27
CUST026789,Male,46,Mysuru,Karnataka,Regular,2020-05-31
CUST026790,Female,62,Nagpur,Maharashtra,Regular,2018-01-24
CUST026791,Female,39,Cuttack,Odisha,Regular,2020-05-23
CUST026792,Female,22,Indore,Madhya Pradesh,Regular,2024-08-06
CUST026793,Male,60,Faridabad,Haryana,Premium,2020-11-28
CUST026794,Female,38,Cuttack,Odisha,Regular,2022-03-24
CUST026795,Male,29,Ranchi,Jharkhand,Occasional,2020-08-25
CUST026796,Male,45,Kanpur,Uttar Pradesh,Regular,2021-08-29
CUST026797,Male,28,Ahmedabad,Gujarat,Regular,2021-06-20
CUST026798,Female,32,Madurai,Tamil Nadu,Regular,2020-02-10
CUST026799,Male,55,New Delhi,Delhi,New,2022-10-27
CUST026800,Male,52,Thiruvananthapuram,Kerala,Regular,2019-01-16
CUST026801,Female,65,Pune,Maharashtra,Occasional,2023-05-05
CUST026802,Female,62,Faridabad,Haryana,Premium,2020-11-16
CUST026803,Female,33,Bengaluru,Karnataka,Regular,2020-02-08
CUST026804,Female,54,Madurai,Tamil Nadu,Occasional,2023-07-21
CUST026805,Male,32,Indore,Madhya Pradesh,Occasional,2023-03-02
CUST026806,Female,49,Madurai,Tamil Nadu,Occasional,2023-07-24
CUST026807,Female,33,Hyderabad,Telangana,Regular,2020-04-21
CUST026808,Male,50,Lucknow,Uttar Pradesh,Occasional,2019-07-31
CUST026809,Female,57,Cuttack,Odisha,Occasional,2020-06-18
CUST026810,Male,37,Mysuru,Karnataka,Occasional,2018-12-11
CUST026811,Female,54,Bhubaneswar,Odisha,Occasional,2020-04-07
CUST026812,Female,56,Bhopal,Madhya Pradesh,Regular,2023-11-26
CUST026813,Male,49,Patna,Bihar,Regular,2024-04-29
CUST026814,Other,27,Mangaluru,Karnataka,New,2024-02-20
CUST026815,Male,33,Chandigarh,Chandigarh,Occasional,2019-01-13
CUST026816,Female,22,Pune,Maharashtra,Regular,2022-10-10
CUST026817,Female,37,Kolkata,West Bengal,New,2018-11-13
CUST026818,Male,44,Vijayawada,Andhra Pradesh,New,2018-11-21
CUST026819,Male,60,Nagpur,Maharashtra,Regular,2018-03-29
CUST026820,Male,71,Gurugram,Haryana,Occasional,2020-04-17
CUST026821,Female,67,Pune,Maharashtra,Occasional,2023-09-02
CUST026822,Female,37,Bengaluru,Karnataka,Occasional,2023-07-27
CUST026823,Male,30,Thiruvananthapuram,Kerala,Regular,2024-09-26
CUST026824,Male,36,Jaipur,Rajasthan,Premium,2019-12-22
CUST026825,Male,61,Kanpur,Uttar Pradesh,Regular,2023-10-08
CUST026826,Female,67,Bhopal,Madhya Pradesh,New,2019-06-22
CUST026827,Female,32,Noida,Uttar Pradesh,Regular,2021-04-30
CUST026828,Male,55,Hyderabad,Telangana,Regular,2018-10-15
CUST026829,Male,44,Mumbai,Maharashtra,Regular,2021-12-30
CUST026830,Male,59,Lucknow,Uttar Pradesh,Regular,2019-12-21
CUST026831,Male,34,Surat,Gujarat,Occasional,2021-10-02
CUST026832,Male,27,Thiruvananthapuram,Kerala,Occasional,2023-03-18
CUST026833,Male,53,Delhi,Delhi,Occasional,2024-05-20
CUST026834,Female,57,New Delhi,Delhi,Premium,2023-06-21
CUST026835,Male,22,Noida,Uttar Pradesh,Regular,2018-01-25
CUST026836,Male,68,Vijayawada,Andhra Pradesh,Regular,2021-07-08
CUST026837,Female,67,Delhi,Delhi,Regular,2022-01-30
CUST026838,Female,65,Chandigarh,Chandigarh,Occasional,2021-03-06
CUST026839,Female,44,Bhopal,Madhya Pradesh,Regular,2022-09-13
CUST026840,Male,71,Kanpur,Uttar Pradesh,Occasional,2021-03-13
CUST026841,Female,45,Kanpur,Uttar Pradesh,New,2018-05-09
CUST026842,Male,21,Ranchi,Jharkhand,Premium,2024-05-08
CUST026843,Male,24,Pune,Maharashtra,Occasional,2022-07-26
CUST026844,Female,25,Bhubaneswar,Odisha,Regular,2019-11-26
CUST026845,Female,32,Mysuru,Karnataka,Regular,2020-07-03
CUST026846,Female,58,Madurai,Tamil Nadu,New,2019-06-18
CUST026847,Male,46,Warangal,Telangana,Premium,2023-09-26
CUST026848,Male,56,Vijayawada,Andhra Pradesh,Regular,2019-03-13
CUST026849,Male,26,Bengaluru,Karnataka,Occasional,2023-07-29
CUST026850,Male,37,Noida,Uttar Pradesh,Occasional,2023-07-24
CUST026851,Male,18,Hyderabad,Telangana,Occasional,2019-12-27
CUST026852,Male,24,Chennai,Tamil Nadu,New,2020-03-25
CUST026853,Male,51,Vijayawada,Andhra Pradesh,Premium,2024-12-26
CUST026854,Female,64,Siliguri,West Bengal,Premium,2019-08-02
CUST026855,Female,27,Ahmedabad,Gujarat,New,2019-04-05
CUST026856,Female,58,Siliguri,West Bengal,Regular,2021-09-29
CUST026857,Female,65,Warangal,Telangana,Regular,2022-05-27
CUST026858,Male,23,Chennai,Tamil Nadu,Premium,2018-10-09
CUST026859,Male,42,Udaipur,Rajasthan,Regular,2022-04-28
CUST026860,Male,29,Madurai,Tamil Nadu,Regular,2021-10-04
CUST026861,Male,57,Bhubaneswar,Odisha,Occasional,2020-07-03
CUST026862,Female,58,Bhubaneswar,Odisha,Regular,2018-02-08
CUST026863,Female,56,New Delhi,Delhi,Occasional,2018-12-03
CUST026864,Female,31,Mysuru,Karnataka,Regular,2018-04-25
CUST026865,Male,28,Faridabad,Haryana,Occasional,2021-12-26
CUST026866,Female,29,Gurugram,Haryana,Regular,2021-03-11
CUST026867,Male,36,Warangal,Telangana,Regular,2023-03-06
CUST026868,Male,59,Bengaluru,Karnataka,Occasional,2022-02-16
CUST026869,Male,45,Visakhapatnam,Andhra Pradesh,Regular,2018-07-05
CUST026870,Female,70,Bhopal,Madhya Pradesh,Regular,2020-04-01
CUST026871,Female,36,Mysuru,Karnataka,Regular,2022-03-07
CUST026872,Male,46,Ranchi,Jharkhand,Occasional,2022-11-15
CUST026873,Male,62,Mysuru,Karnataka,Premium,2022-09-05
CUST026874,Male,52,New Delhi,Delhi,Regular,2022-11-13
CUST026875,Male,40,Ranchi,Jharkhand,Regular,2023-09-18
CUST026876,Female,33,Mumbai,Maharashtra,Regular,2019-11-19
CUST026877,Female,71,Visakhapatnam,Andhra Pradesh,Regular,2020-02-18
CUST026878,Female,54,Bhubaneswar,Odisha,Occasional,2018-09-12
CUST026879,Male,38,Udaipur,Rajasthan,Occasional,2023-11-24
CUST026880,Male,57,Faridabad,Haryana,Occasional,2019-07-25
CUST026881,Other,18,Pune,Maharashtra,Regular,2020-08-28
CUST026882,Other,63,Noida,Uttar Pradesh,Occasional,2023-02-05
CUST026883,Male,69,Kolkata,West Bengal,New,2018-09-21
CUST026884,Female,54,Ahmedabad,Gujarat,Regular,2020-07-18
CUST026885,Male,42,Thiruvananthapuram,Kerala,Regular,2023-08-30
CUST026886,Female,33,Coimbatore,Tamil Nadu,Regular,2020-12-14
CUST026887,Male,50,Delhi,Delhi,New,2018-08-22
CUST026888,Female,42,Vadodara,Gujarat,New,2018-11-07
CUST026889,Male,39,Visakhapatnam,Andhra Pradesh,Regular,2024-05-29
CUST026890,Female,20,Mangaluru,Karnataka,Occasional,2019-01-05
CUST026891,Male,20,Noida,Uttar Pradesh,Regular,2021-02-22
CUST026892,Male,28,Mangaluru,Karnataka,Regular,2020-02-01
CUST026893,Male,60,Mysuru,Karnataka,Regular,2022-11-24
CUST026894,Female,69,Vijayawada,Andhra Pradesh,Regular,2023-06-02
CUST026895,Male,22,Lucknow,Uttar Pradesh,Occasional,2021-11-09
CUST026896,Female,61,Delhi,Delhi,Premium,2024-10-14
CUST026897,Male,42,Ahmedabad,Gujarat,Occasional,2023-02-24
CUST026898,Male,55,Noida,Uttar Pradesh,Regular,2021-10-28
CUST026899,Female,70,Siliguri,West Bengal,Occasional,2023-04-24
CUST026900,Male,33,Ranchi,Jharkhand,Occasional,2024-11-18
CUST026901,Other,49,Pune,Maharashtra,Occasional,2020-12-21
CUST026902,Female,46,Ahmedabad,Gujarat,Occasional,2019-10-29
CUST026903,Female,23,Vijayawada,Andhra Pradesh,New,2022-08-17
CUST026904,Male,39,Mumbai,Maharashtra,Premium,2024-01-31
CUST026905,Male,26,Chennai,Tamil Nadu,Occasional,2019-03-01
CUST026906,Female,27,Vadodara,Gujarat,Occasional,2023-04-20
CUST026907,Male,31,Udaipur,Rajasthan,Regular,2022-10-21
CUST026908,Female,64,Vadodara,Gujarat,Premium,2020-03-15
CUST026909,Male,56,Jaipur,Rajasthan,Regular,2018-10-28
CUST026910,Male,37,Kanpur,Uttar Pradesh,Regular,2024-05-18
CUST026911,Female,22,Mangaluru,Karnataka,Regular,2020-05-09
CUST026912,Female,24,Jaipur,Rajasthan,New,2021-09-27
CUST026913,Male,57,New Delhi,Delhi,Regular,2024-11-29
CUST026914,Male,71,Delhi,Delhi,Premium,2018-01-01
CUST026915,Female,31,Kanpur,Uttar Pradesh,Premium,2019-12-20
CUST026916,Male,32,Faridabad,Haryana,Regular,2023-11-24
CUST026917,Male,34,Patna,Bihar,Premium,2019-10-28
CUST026918,Male,37,Mangaluru,Karnataka,Occasional,2020-04-05
CUST026919,Female,33,Mysuru,Karnataka,Occasional,2020-04-09
CUST026920,Female,58,Coimbatore,Tamil Nadu,Occasional,2018-12-17
CUST026921,Female,38,Noida,Uttar Pradesh,Premium,2018-12-09
CUST026922,Male,28,Vijayawada,Andhra Pradesh,Premium,2024-12-23
CUST026923,Male,21,Bhubaneswar,Odisha,Premium,2021-02-26
CUST026924,Male,42,Gurugram,Haryana,New,2018-01-24
CUST026925,Male,19,Siliguri,West Bengal,Occasional,2021-04-05
CUST026926,Male,19,Indore,Madhya Pradesh,Regular,2024-11-24
CUST026927,Female,44,Chandigarh,Chandigarh,Regular,2023-02-11
CUST026928,Male,48,Surat,Gujarat,New,2022-07-06
CUST026929,Female,64,Hyderabad,Telangana,Regular,2018-10-14
CUST026930,Female,25,Jaipur,Rajasthan,New,2019-04-24
CUST026931,Female,65,Bengaluru,Karnataka,Regular,2021-12-27
CUST026932,Male,25,Surat,Gujarat,Occasional,2022-07-25
CUST026933,Male,22,Ahmedabad,Gujarat,Occasional,2019-09-24
CUST026934,Male,39,Mysuru,Karnataka,Occasional,2018-11-17
CUST026935,Female,60,Pune,Maharashtra,Occasional,2018-12-07
CUST026936,Other,22,Vadodara,Gujarat,Occasional,2022-04-28
CUST026937,Female,57,Noida,Uttar Pradesh,Premium,2020-01-21
CUST026938,Female,65,Ranchi,Jharkhand,Regular,2021-09-04
CUST026939,Male,23,Faridabad,Haryana,Regular,2020-01-03
CUST026940,Female,55,Surat,Gujarat,Regular,2022-12-27
CUST026941,Female,24,Mysuru,Karnataka,Regular,2024-10-08
CUST026942,Female,35,Coimbatore,Tamil Nadu,New,2022-09-27
CUST026943,Male,42,Warangal,Telangana,Occasional,2020-07-31
CUST026944,Male,20,Madurai,Tamil Nadu,Regular,2022-02-07
CUST026945,Male,42,Udaipur,Rajasthan,Regular,2020-05-10
CUST026946,Female,38,Bengaluru,Karnataka,Regular,2024-04-22
CUST026947,Female,48,Pune,Maharashtra,New,2019-09-24
CUST026948,Male,63,Chandigarh,Chandigarh,Regular,2019-09-12
CUST026949,Female,66,Visakhapatnam,Andhra Pradesh,Regular,2018-11-05
CUST026950,Male,59,Vijayawada,Andhra Pradesh,Regular,2022-11-23
CUST026951,Male,33,Hyderabad,Telangana,Premium,2023-05-16
CUST026952,Male,69,Indore,Madhya Pradesh,Regular,2023-03-18
CUST026953,Male,39,Nagpur,Maharashtra,Regular,2020-03-19
CUST026954,Male,68,Kochi,Kerala,New,2021-09-22
CUST026955,Male,46,Udaipur,Rajasthan,Occasional,2024-08-19
CUST026956,Female,29,Mangaluru,Karnataka,Occasional,2022-05-31
CUST026957,Male,71,Vijayawada,Andhra Pradesh,Occasional,2024-09-16
CUST026958,Female,63,Pune,Maharashtra,Regular,2019-09-23
CUST026959,Female,60,Udaipur,Rajasthan,New,2022-07-22
CUST026960,Female,18,Madurai,Tamil Nadu,Regular,2019-11-14
CUST026961,Female,43,Patna,Bihar,Premium,2024-07-26
CUST026962,Male,27,Vadodara,Gujarat,Occasional,2024-05-30
CUST026963,Male,42,Chandigarh,Chandigarh,Premium,2018-08-25
CUST026964,Male,42,Gurugram,Haryana,Regular,2024-10-21
CUST026965,Male,60,Ranchi,Jharkhand,Regular,2019-12-15
